10	0
10.3841	0.923277
10.2049	1.90708
10.8136	1.11368
10.8452	2.11318
10.9797	3.10409
11.3273	4.04175
12.013	4.76955
12.4317	5.67771
11.4607	5.91681
12.0155	6.74878
13.0076	6.62336
12.6285	5.698
13.32	4.97559
13.1134	3.99715
13.8359	4.68851
13.5953	3.71789
12.7595	4.26688
11.7629	4.34913
11.2292	5.19485
10.2344	5.09394
9.3601	4.60846
8.40025	4.32795
9.14292	4.99761
9.08299	5.99581
8.26068	5.42677
8.35917	6.42191
7.66805	7.14466
6.71414	6.84456
6.42489	7.80181
